文件名,参考文本,识别结果,CER(%),错误数,总字符数,严重程度
"DF0013_0306.wav","音量太小","一天到晚掉。",125,5,4,"重度"
"DF0013_0307.wav","帮我音量稍微降低一点","帮我解答张辉瓒电影的。",80,8,10,"重度"
"DF0013_0308.wav","减声音","这对你。",100,3,3,"重度"
"DF0013_0309.wav","给我声音加大点","干活累一天累的。",100,7,7,"重度"
"DF0013_0310.wav","给我声音放小一点","你给我的一块掉一点。",62.5,5,8,"重度"
"DF0013_0311.wav","零九幺七二八","没人聊天吧。",100,6,6,"重度"
"DF0013_0313.wav","零九幺七二八","你一定要听话。",100,6,6,"重度"
"DF0013_0314.wav","零二九三幺六","零二九三幺六。",0,0,6,"轻度 / 正常"
"DF0013_0315.wav","零二九三幺六","门外等待要侬。",100,6,6,"重度"
"DF0013_0316.wav","零二九三幺六","棉袄得不得要领。",116.67,7,6,"重度"
"DF0013_0317.wav","七四一零五九","制定一周目标。",83.33,5,6,"重度"
"DF0013_0318.wav","七四一零五九","阶跃星辰有多牛？",116.67,7,6,"重度"
"DF0013_0319.wav","七四一零五九","1.1059。",100,6,6,"重度"
"DF0013_0320.wav","一八五三零六","1米85的年龄。",116.67,7,6,"重度"
"DF0013_0321.wav","一八五三零六","请把牡丹的热量。",116.67,7,6,"重度"
"DF0013_0322.wav","一八五三零六","150的热量。",100,6,6,"重度"
"DF0013_0323.wav","八五七一三九","帮我第一代表。",83.33,5,6,"重度"
"DF0013_0324.wav","八五七一三九","保姆第1加9。",100,6,6,"重度"
"DF0013_0325.wav","八五七一三九","把5+1等于多少？",133.33,8,6,"重度"
"DF0013_0326.wav","七八零九幺二","你鸡巴没有屌用啊。",133.33,8,6,"重度"
"DF0013_0328.wav","七八零九幺二","黎巴嫩怎样了？",100,6,6,"重度"
"DF0013_0329.wav","零一二幺六三","梨120的。",100,6,6,"重度"
"DF0013_0330.wav","零一二幺六三","美女啊要人的。",100,6,6,"重度"
"DF0013_0331.wav","零一二幺六三","内衣啊要冷的。",100,6,6,"重度"
"DF0013_0332.wav","零八五二九四","灵宝母爱酒店。",100,6,6,"重度"
"DF0013_0333.wav","零八五二九四","唔明白我爱佢点。",116.67,7,6,"重度"
"DF0013_0334.wav","零八五二九四","0852减一减。",116.67,7,6,"重度"
"DF0013_0335.wav","三七零五八二","再减200。",100,6,6,"重度"
"DF0013_0336.wav","三七零五八二","带机灵包。",100,6,6,"重度"
"DF0013_0337.wav","三七零五八二","带几个红包。",100,6,6,"重度"
"DF0013_0338.wav","八二九六幺五","八点零一五。",66.67,4,6,"重度"
"DF0013_0339.wav","八二九六幺五","爸，能不能让我。",100,6,6,"重度"
"DF0013_0340.wav","八二九六幺五","8点能要我。",100,6,6,"重度"
"DF0013_0341.wav","你好米雅调小点火","你有米娅叼叼的广。",75,6,8,"重度"
"DF0013_0342.wav","你好米雅我要点餐","你好，米娅，我要点菜。",25,2,8,"中度"
"DF0013_0344.wav","你好米雅停止清扫","喵咪爱弟弟弟弟。",100,8,8,"重度"
"DF0013_0345.wav","你好米雅七十二度","喵咪呀，叽叽呀咯。",100,8,8,"重度"
"DF0013_0346.wav","你好米雅关清洁","你有没有乖弟弟？",85.71,6,7,"重度"
"DF0013_0347.wav","你好米雅温度调到二十七度","你阿米阿为空调大鸡鸡狗。",75,9,12,"重度"
"DF0013_0348.wav","你好米雅查询状态","你好，你还在金科大。",75,6,8,"重度"
"DF0013_0349.wav","你好米雅暂停一会","你欧米爱打的一款。",62.5,5,8,"重度"
"DF0013_0350.wav","你好米雅强劲风","喵咪呀，你讨厌你滚。",114.29,8,7,"重度"
"DF0013_0351.wav","你好米雅关闭插座","你好，免贵必交款。",75,6,8,"重度"
"DF0013_0352.wav","你好米雅标准模式","喵咪呀，不要给我舔。",100,8,8,"重度"
"DF0013_0353.wav","你好米雅关闭左右摇动","内尔米亚规定国有员工。",90,9,10,"重度"
"DF0013_0355.wav","你好米雅灯再暗一些","你有没有再大一点？",66.67,6,9,"重度"
"DF0013_0356.wav","你好米雅开下左边灯","你还没有回答过别动。",88.89,8,9,"重度"
"DF0013_0357.wav","你好米雅降低温度","喵咪爱财地位高。",100,8,8,"重度"
"DF0013_0358.wav","你好米雅开暖白灯","Near me, I cannot breathe.",250,20,8,"重度"
"DF0013_0359.wav","你好米雅停止旋转","你欧米爱第几人格？",75,6,8,"重度"
"DF0013_0360.wav","你好米雅查询时状态","你有没有找地勤快的？",88.89,8,9,"重度"
"DF0013_0361.wav","你好米雅调置分钟","你有没有掉进沟沟？",87.5,7,8,"重度"
"DF0013_0362.wav","你好米雅最小风量","喵喵贵点贵点。",100,8,8,"重度"
"DF0013_0363.wav","你好米雅旋转","你好，米亚第1个。",66.67,4,6,"重度"
"DF0013_0364.wav","你好米雅声音减小","喵咪啊，多一点点。",100,8,8,"重度"
"DF0013_0365.wav","你好米雅空调十七度","你有没有酷狗听听歌？",88.89,8,9,"重度"
"DF0013_0366.wav","你好米雅关闭节能模式","你有没有闺蜜电脑膜的？",90,9,10,"重度"
"DF0013_0367.wav","你好米雅智能防着凉","你好，米亚今天过生日哦。",77.78,7,9,"重度"
"DF0013_0368.wav","你好米雅报下天气","喵喵猫叫提醒。",100,8,8,"重度"
"DF0013_0369.wav","你好米雅变温室调至零度","你爱米爱面，微信表情两个。",81.82,9,11,"重度"
"DF0013_0370.wav","你好米雅单曲循环","喵喵大吉吉广。",100,8,8,"重度"
"DF0013_0371.wav","你好米雅往前走一步","喵喵，买这种衣服。",100,9,9,"重度"
"DF0013_0372.wav","你好米雅回到原处","奈奥米亚轨道员工。",87.5,7,8,"重度"
"DF0013_0373.wav","你好米雅设置小时","喵喵弟弟讲的。",100,8,8,"重度"
"DF0013_0374.wav","你好米雅活力降低","你有没有过的奖励？",87.5,7,8,"重度"
"DF0013_0376.wav","你好米雅补取信息","あみあもっててて。",100,8,8,"重度"
"DF0013_0378.wav","你好米雅中度风","你好，米亚共和国。",57.14,4,7,"重度"
"DF0013_0379.wav","你好米雅关闭摇风","你有没有跟你有过？",87.5,7,8,"重度"
"DF0013_0380.wav","你好米雅温度有点高","尼尔米诺硅谷有多高？",66.67,6,9,"重度"
"DF0013_0381.wav","你好米雅开始扫风","你有没有给自己打过？",100,8,8,"重度"
"DF0013_0382.wav","你好米雅报下时间","你有没有发现异地恋？",100,8,8,"重度"
"DF0013_0383.wav","你好米雅打开下一频道","喵咪爱大鬼电影频道。",80,8,10,"重度"
"DF0013_0384.wav","你好米雅上下扫风停","你有没有一条一条的规定？",111.11,10,9,"重度"
"DF0013_0385.wav","你好米雅升高四度","你有米亚蛋糕给我。",75,6,8,"重度"
"DF0013_0386.wav","你好米雅我需要帮助","你要没要我就要八卦。",66.67,6,9,"重度"
"DF0013_0387.wav","你好米雅停左右扫风","内尔米亚，德国又打过。",88.89,8,9,"重度"
"DF0013_0388.wav","你好米雅左右无风感","你阿米亚广场舞郭嘎。",77.78,7,9,"重度"
"DF0013_0389.wav","你好米雅有点儿冷","喵咪啊有道。",87.5,7,8,"重度"
"DF0013_0390.wav","你好米雅右无风感","你呀，你呀，又不过来。",87.5,7,8,"重度"
"DF0013_0391.wav","大","你好！",200,2,1,"重度"
"DF0013_0392.wav","大","那。",100,1,1,"重度"
"DF0013_0393.wav","大","那啊。",200,2,1,"重度"
"DF0013_0394.wav","全部","第二步。",150,3,2,"重度"
"DF0013_0395.wav","全部","肩膀。",100,2,2,"重度"
"DF0013_0396.wav","全部","甜不？",100,2,2,"重度"
"DF0013_0397.wav","开","给。",100,1,1,"重度"
"DF0013_0401.wav","帮","帮。",0,0,1,"轻度 / 正常"
"DF0013_0402.wav","帮","帮。",0,0,1,"轻度 / 正常"
"DF0013_0403.wav","拉开床帘","安该关了。",100,4,4,"重度"
"DF0013_0404.wav","拉开床帘","啊，该关了。",100,4,4,"重度"
"DF0013_0405.wav","拉开床帘","开关了。",75,3,4,"重度"
"DF0018_0001.wav","小度小度","小度小度。",0,0,4,"轻度 / 正常"
"DF0018_0002.wav","小度小度","小度小度。",0,0,4,"轻度 / 正常"
"DF0018_0003.wav","小度小度","小度小度。",0,0,4,"轻度 / 正常"
"DF0018_0004.wav","小度小度","小度小度。",0,0,4,"轻度 / 正常"
"DF0018_0005.wav","小度小度","小度小度。",0,0,4,"轻度 / 正常"
"DF0018_0008.wav","小爱同学","小艾同学。",25,1,4,"中度"
"DF0018_0009.wav","小爱同学","小爱同学。",0,0,4,"轻度 / 正常"
"DF0018_0010.wav","小爱同学","小爱同学。",0,0,4,"轻度 / 正常"
"DF0018_0011.wav","天猫精灵","天猫精灵。",0,0,4,"轻度 / 正常"
"DF0018_0012.wav","天猫精灵","天猫精灵。",0,0,4,"轻度 / 正常"
"DF0018_0013.wav","天猫精灵","天猫精灵。",0,0,4,"轻度 / 正常"
"DF0018_0014.wav","天猫精灵","天猫精灵。",0,0,4,"轻度 / 正常"
"DF0018_0015.wav","天猫精灵","天猫精灵。",0,0,4,"轻度 / 正常"
"DF0018_0016.wav","你好小布","你好，小布。",0,0,4,"轻度 / 正常"
"DF0018_0017.wav","你好小布","你好，小布。",0,0,4,"轻度 / 正常"
"DF0018_0021.wav","小艺小艺","小益小益。",50,2,4,"重度"
"DF0018_0022.wav","小艺小艺","小艺小艺。",0,0,4,"轻度 / 正常"
"DF0018_0023.wav","小艺小艺","小议小议。",50,2,4,"重度"
"DF0018_0024.wav","小艺小艺","小益小益。",50,2,4,"重度"
"DF0018_0025.wav","小艺小艺","小义小义。",50,2,4,"重度"
"DF0018_0026.wav","小溪你好","小溪你好。",0,0,4,"轻度 / 正常"
"DF0018_0027.wav","小溪你好","小溪你好。",0,0,4,"轻度 / 正常"
"DF0018_0028.wav","小溪你好","小溪你好。",0,0,4,"轻度 / 正常"
"DF0018_0029.wav","小溪你好","小新你好。",25,1,4,"中度"
"DF0018_0031.wav","Hey Siri","嘿，siri.",57.14,4,7,"重度"
"DF0018_0033.wav","Hey Siri","嘿，siri.",57.14,4,7,"重度"
"DF0018_0034.wav","Hey Siri","hey siri.",28.57,2,7,"中度"
"DF0018_0035.wav","Hey Siri","hey siri.",28.57,2,7,"中度"
"DF0018_0036.wav","小德小德","晓得晓得。",100,4,4,"重度"
"DF0018_0037.wav","小德小德","晓得晓得。",100,4,4,"重度"
"DF0018_0038.wav","小德小德","晓得晓得。",100,4,4,"重度"
"DF0018_0039.wav","小德小德","晓得晓得。",100,4,4,"重度"
"DF0018_0040.wav","小德小德","晓得晓得。",100,4,4,"重度"
"DF0018_0041.wav","灵犀灵犀","灵溪灵溪。",50,2,4,"重度"
"DF0018_0042.wav","灵犀灵犀","灵犀灵犀。",0,0,4,"轻度 / 正常"
"DF0018_0043.wav","灵犀灵犀","灵犀灵犀。",0,0,4,"轻度 / 正常"
"DF0018_0044.wav","灵犀灵犀","灵犀灵犀。",0,0,4,"轻度 / 正常"
"DF0018_0045.wav","灵犀灵犀","灵犀灵犀。",0,0,4,"轻度 / 正常"
"DF0018_0046.wav","小冰小冰","小编小编。",50,2,4,"重度"
"DF0018_0047.wav","小冰小冰","小兵小兵。",50,2,4,"重度"
"DF0018_0048.wav","小冰小冰","小兵小兵。",50,2,4,"重度"
"DF0018_0049.wav","小冰小冰","小兵小兵。",50,2,4,"重度"
"DF0018_0050.wav","小冰小冰","小兵小兵。",50,2,4,"重度"
"DF0018_0051.wav","打开空调","打开空调。",0,0,4,"轻度 / 正常"
"DF0018_0052.wav","打开空调","打开空调。",0,0,4,"轻度 / 正常"
"DF0018_0056.wav","关闭空调","关闭空调。",0,0,4,"轻度 / 正常"
"DF0018_0057.wav","开灯","开灯。",0,0,2,"轻度 / 正常"
"DF0018_0058.wav","开灯","开灯。",0,0,2,"轻度 / 正常"
"DF0018_0059.wav","开灯","开灯。",0,0,2,"轻度 / 正常"
"DF0018_0060.wav","关灯","关灯。",0,0,2,"轻度 / 正常"
"DF0018_0061.wav","关灯","关灯。",0,0,2,"轻度 / 正常"
"DF0018_0062.wav","关灯","关灯。",0,0,2,"轻度 / 正常"
"DF0018_0063.wav","拉开窗帘","拉开窗帘。",0,0,4,"轻度 / 正常"
"DF0018_0064.wav","拉开窗帘","拉开窗帘。",0,0,4,"轻度 / 正常"
"DF0018_0066.wav","关闭窗帘","关闭窗帘。",0,0,4,"轻度 / 正常"
"DF0018_0076.wav","重新开始","重新开始。",0,0,4,"轻度 / 正常"
"DF0018_0077.wav","重新开始","重新开始。",0,0,4,"轻度 / 正常"
"DF0018_0078.wav","播放上一首","播放上一首。",0,0,5,"轻度 / 正常"
"DF0018_0079.wav","播放上一首","播放上一首。",0,0,5,"轻度 / 正常"
"DF0018_0080.wav","播放上一首","播放上一首。",0,0,5,"轻度 / 正常"
"DF0018_0081.wav","播放下一首","播放下一首。",0,0,5,"轻度 / 正常"
"DF0018_0082.wav","播放下一首","播放下一首。",0,0,5,"轻度 / 正常"
"DF0018_0083.wav","播放下一首","播放下一首。",0,0,5,"轻度 / 正常"
"DF0018_0084.wav","打开蓝牙","打开蓝牙。",0,0,4,"轻度 / 正常"
"DF0018_0085.wav","打开蓝牙","打开蓝牙。",0,0,4,"轻度 / 正常"
"DF0018_0086.wav","打开蓝牙","打开蓝牙。",0,0,4,"轻度 / 正常"
"DF0018_0087.wav","替我取消暂停","替我取消暂停。",0,0,6,"轻度 / 正常"
"DF0018_0088.wav","替我取消暂停","替我取消暂停。",0,0,6,"轻度 / 正常"
"DF0018_0089.wav","替我取消暂停","替我取消暂停。",0,0,6,"轻度 / 正常"
"DF0018_0092.wav","帮忙暂停","帮忙暂停。",0,0,4,"轻度 / 正常"
"DF0018_0093.wav","打开后一集","打开后一集。",0,0,5,"轻度 / 正常"
"DF0018_0094.wav","打开后一集","打开后一集。",0,0,5,"轻度 / 正常"
"DF0018_0095.wav","打开后一集","打开后一集。",0,0,5,"轻度 / 正常"
"DF0018_0096.wav","降低音量","降低音量。",0,0,4,"轻度 / 正常"
"DF0018_0097.wav","降低音量","降低音量。",0,0,4,"轻度 / 正常"
"DF0018_0098.wav","降低音量","降低音量。",0,0,4,"轻度 / 正常"
"DF0018_0099.wav","打开上一集","打开上一集。",0,0,5,"轻度 / 正常"
"DF0018_0100.wav","打开上一集","打开上一集。",0,0,5,"轻度 / 正常"
"DF0018_0101.wav","打开上一集","打开上一集。",0,0,5,"轻度 / 正常"
"DF0018_0104.wav","开启省电","开启省电。",0,0,4,"轻度 / 正常"
"DF0018_0105.wav","音量调大","音量调大。",0,0,4,"轻度 / 正常"
"DF0018_0106.wav","音量调大","音量调大。",0,0,4,"轻度 / 正常"
"DF0018_0107.wav","音量调大","音量调大。",0,0,4,"轻度 / 正常"
"DF0018_0108.wav","调到下一频道","调到下一频道。",0,0,6,"轻度 / 正常"
"DF0018_0109.wav","调到下一频道","调到下一频道。",0,0,6,"轻度 / 正常"
"DF0018_0110.wav","调到下一频道","调到下一频道。",0,0,6,"轻度 / 正常"
"DF0018_0111.wav","变温温度调至负十六摄氏档","变温温度调至负十六摄氏档。",0,0,12,"轻度 / 正常"
"DF0018_0112.wav","变温温室度调至零摄氏度","变温温度调至零摄氏度。",9.09,1,11,"轻度 / 正常"
"DF0018_0114.wav","变温温度设为负九摄氏度档","变温温度设为负九摄氏度档。",0,0,12,"轻度 / 正常"
"DF0018_0115.wav","变温温度设定负十六摄氏度档","变温温度设定-16摄氏度档。",23.08,3,13,"中度"
"DF0018_0116.wav","冷温冷藏温度设为四度","冷温冷藏温度设为四度。",0,0,10,"轻度 / 正常"
"DF0018_0117.wav","关上下风点动","关上下风点动。",0,0,6,"轻度 / 正常"
"DF0018_0118.wav","变温室温度设定零下一摄氏度","变温室温度设定零下一摄氏度。",0,0,13,"轻度 / 正常"
"DF0018_0119.wav","把温度调大为二十八","把温度调大为二十八。",0,0,9,"轻度 / 正常"
"DF0018_0120.wav","把空调温度增大到三十","把空调温度增大到三十。",0,0,10,"轻度 / 正常"
"DF0018_0121.wav","我需要把温度打到十六","我需要把温度打到十六。",0,0,10,"轻度 / 正常"
"DF0018_0122.wav","变温温度设为负十二摄氏度","变温温度设为负十二摄氏度。",0,0,12,"轻度 / 正常"
"DF0018_0123.wav","冷冻温度设定零下十六度","冷冻温度设定零下十六度。",0,0,11,"轻度 / 正常"
"DF0018_0125.wav","睿风吹","瑞风吹。",33.33,1,3,"重度"
"DF0018_0130.wav","变温温度设定为四摄氏度","变温温度设定为四摄氏度。",0,0,11,"轻度 / 正常"
"DF0018_0131.wav","烦请把温度提高到二十九度","烦请把温度提高到29度。",25,3,12,"中度"
"DF0018_0132.wav","变温温度设定负十度","变温温度设定负十度。",0,0,9,"轻度 / 正常"
"DF0018_0133.wav","开上下风","开上下风。",0,0,4,"轻度 / 正常"
"DF0018_0134.wav","冷冻温度设为负十九摄氏度","冷冻温度设为负十九摄氏度。",0,0,12,"轻度 / 正常"
"DF0018_0135.wav","赶紧把温度调整到二十九度","赶紧把温度调整到二十九度。",0,0,12,"轻度 / 正常"
"DF0018_0136.wav","变温温度设定零下十摄氏度","变温温度设定零下十摄氏度。",0,0,12,"轻度 / 正常"
"DF0018_0137.wav","温度调整到二十六度","温度调整到二十六度。",0,0,9,"轻度 / 正常"
"DF0018_0138.wav","变温设为四度档","变温设为四度档。",0,0,7,"轻度 / 正常"
"DF0018_0139.wav","麻烦帮我把温度切换为十七","麻烦帮我把温度切换为十七。",0,0,12,"轻度 / 正常"
"DF0018_0140.wav","变温室温度设定负十三度","变温室温度设定-十三度。",9.09,1,11,"轻度 / 正常"
"DF0018_0141.wav","降低四度","降低四度。",0,0,4,"轻度 / 正常"
"DF0018_0142.wav","变温室温度设置负两摄氏度档","变温室温度摄氏负两摄氏度档。",15.38,2,13,"中度"
"DF0018_0143.wav","变温室温度设定负六摄氏档度","变温室温度设定-6摄氏度档。",30.77,4,13,"重度"
"DF0018_0144.wav","麻烦帮我把空调温度调到十八度","麻烦帮我把空调温度调到十八度。",0,0,14,"轻度 / 正常"
"DF0018_0145.wav","请给我把空调温度调为三十","请给我把空调温度调为三十。",0,0,12,"轻度 / 正常"
"DF0018_0146.wav","打开制热","打开制热。",0,0,4,"轻度 / 正常"
"DF0018_0147.wav","空调温度减小为十七度","空调温度减小为十七度。",0,0,10,"轻度 / 正常"
